Fecha,Tipo,Número Registro,Nombre Comercial,Cantidad,Unidad,Peso,Valor,Modalidad,Importador,Exportador,Pais Origen,Pais Destino,Puerto Ingreso,Componente IAGT
2/10/2024 16:56,Fertilizantes,8068,Cafesa Sulfato de Potasio Soluble,24300,KILOGRAMOS,24300,"23398,71",Exportación,YARA GUATEMALA S A,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,BÉLGICA,GUATEMALA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Potasio expresado (K2O) /
3/10/2024 8:30,Fertilizantes,8068,Cafesa Sulfato de Potasio Soluble,24300,KILOGRAMOS,24300,"23398,71",Exportación,YARA GUATEMALA S A,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,BÉLGICA,GUATEMALA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Potasio expresado (K2O) /
3/10/2024 8:59,Fertilizantes,8068,Cafesa Sulfato de Potasio Soluble,24300,KILOGRAMOS,24300,"23398,71",Exportación,YARA GUATEMALA S A,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,BÉLGICA,GUATEMALA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Potasio expresado (K2O) /
3/10/2024 9:06,Fertilizantes,8068,Cafesa Sulfato de Potasio Soluble,24300,KILOGRAMOS,24300,"23398,71",Exportación,YARA GUATEMALA S A,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,BÉLGICA,GUATEMALA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Potasio expresado (K2O) /
3/10/2024 9:57,Fertilizantes,8068,Cafesa Sulfato de Potasio Soluble,24300,KILOGRAMOS,24300,"23398,71",Exportación,YARA GUATEMALA S A,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,BÉLGICA,GUATEMALA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Potasio expresado (K2O) /
3/10/2024 10:04,Fertilizantes,8068,Cafesa Sulfato de Potasio Soluble,24300,KILOGRAMOS,24300,"23398,71",Exportación,YARA GUATEMALA S A,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,BÉLGICA,GUATEMALA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Potasio expresado (K2O) /
3/10/2024 10:09,Fertilizantes,8068,Cafesa Sulfato de Potasio Soluble,24300,KILOGRAMOS,24300,"23398,71",Exportación,YARA GUATEMALA S A,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,BÉLGICA,GUATEMALA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Potasio expresado (K2O) /
3/10/2024 10:15,Fertilizantes,8068,Cafesa Sulfato de Potasio Soluble,24300,KILOGRAMOS,24300,"23398,71",Exportación,YARA GUATEMALA S A,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,BÉLGICA,GUATEMALA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Potasio expresado (K2O) /
3/10/2024 10:21,Fertilizantes,8068,Cafesa Sulfato de Potasio Soluble,24300,KILOGRAMOS,24300,"23398,71",Exportación,YARA GUATEMALA S A,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,BÉLGICA,GUATEMALA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Potasio expresado (K2O) /
3/10/2024 16:44,Fertilizantes,3210,YaraBela Nitromag,27000,KILOGRAMOS,27000,17100,Exportación,AGRO PRO PANAMA SA,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,HOLANDA (PAISES BAJOS),PANAMÁ,ADUANA DE PASO CANOAS,Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) /
3/10/2024 11:47,Fertilizantes,2871,YaraVera Amidas,28800,KILOGRAMOS,28800,19440,Exportación,AGRO PRO PANAMA SA,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,HOLANDA (PAISES BAJOS),PANAMÁ,ADUANA DE PASO CANOAS,Azufre expresado (S) / Nitrógeno Total expresado (N) /
4/10/2024 6:52,Fertilizantes,2871,YaraVera Amidas,28800,KILOGRAMOS,28800,19440,Exportación,AGRO PRO PANAMA SA,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,HOLANDA (PAISES BAJOS),PANAMÁ,ADUANA DE PASO CANOAS,Azufre expresado (S) / Nitrógeno Total expresado (N) /
4/10/2024 6:57,Fertilizantes,7633,YARAMILA RAFOS UKI,27000,KILOGRAMOS,27000,23100,Exportación,AGRO PRO PANAMA SA,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,FINLADIA,PANAMÁ,ADUANA DE PASO CANOAS,Azufre expresado (S) / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7/10/2024 15:46,Fertilizantes,3235,YARAMILA COMPLEX,27000,KILOGRAMOS,27000,26070,Exportación,EL RANCHERITO S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,PANAMÁ,ADUANA DE PASO CANOAS,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7/10/2024 16:19,Fertilizantes,3235,YARAMILA COMPLEX,27000,KILOGRAMOS,27000,26070,Exportación,EL RANCHERITO S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,PANAMÁ,ADUANA DE PASO CANOAS,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
7/10/2024 16:29,Fertilizantes,3235,YARAMILA COMPLEX,27000,KILOGRAMOS,27000,26070,Exportación,EL RANCHERITO S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,PANAMÁ,ADUANA DE PASO CANOAS,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
8/10/2024 8:51,Fertilizantes,178,YARAVITA ZINTRAC,"208,08",LITROS,"208,08",1440,Exportación,EL RANCHERITO S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,REINO UNIDO,PANAMÁ,ADUANA DE PASO CANOAS,Nitrógeno Total expresado (N) / Zinc expresado (Zn) /
8/10/2024 8:51,Fertilizantes,178,YaraVita Zintrac,"693,6",LITROS,"693,6",4420,Exportación,EL RANCHERITO S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,REINO UNIDO,PANAMÁ,ADUANA DE PASO CANOAS,Nitrógeno Total expresado (N) / Zinc expresado (Zn) /
8/10/2024 8:51,Fertilizantes,362,YARAVITA MAGZIBOR,"299,4",LITROS,"299,4",2046,Exportación,EL RANCHERITO S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,REINO UNIDO,PANAMÁ,ADUANA DE PASO CANOAS,Boro expresado (B) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Zinc expresado (Zn) /
8/10/2024 8:51,Fertilizantes,206,YARAVITA MAGTRAC,"119,84",LITROS,"119,84",720,Exportación,EL RANCHERITO S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,REINO UNIDO,PANAMÁ,ADUANA DE PASO CANOAS,Magnesio expresado (MgO) / Nitrógeno Total expresado (N) /
8/10/2024 8:51,Fertilizantes,10839,MULTIFERT ROJO,27000,KILOGRAMOS,27000,19650,Exportación,EL RANCHERITO S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,COSTA RICA,PANAMÁ,ADUANA DE PASO CANOAS,Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
3/10/2024 9:27,Fertilizantes,3235,YARAMILA HYDRAN / REG MAG 3235 (FERTILIZANTES-ABONOS AGRICOLAS),23985,KILOGRAMOS,23985,"16971,09",Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
3/10/2024 11:46,Fertilizantes,3235,YARAMILA HYDRAN / REG MAG 3235 (FERTILIZANTES-ABONOS AGRICOLAS),23985,KILOGRAMOS,23985,"16971,09",Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
3/10/2024 11:46,Fertilizantes,3235,YARAMILA HYDRAN / REG MAG 3235 (FERTILIZANTES-ABONOS AGRICOLAS),23985,KILOGRAMOS,23985,"16971,09",Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
3/10/2024 11:46,Fertilizantes,3235,YARAMILA HYDRAN / REG MAG 3235 (FERTILIZANTES-ABONOS AGRICOLAS),21735,KILOGRAMOS,21735,"15379,06",Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
3/10/2024 11:46,Fertilizantes,10055,YARAMILA AVANSERE / REG MAG 10055 (FERTILIZANTES-ABONOS AGRICOLAS),2250,KILOGRAMOS,2250,"1838,61",Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,COSTA RICA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
4/10/2024 10:32,Fertilizantes,10315,MULTIFERT AZUL / REG MAG 10315 (FERTILIZANTES-ABONOS AGRICOLAS),24000,KILOGRAMOS,24000,"14064,67",Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,COSTA RICA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
4/10/2024 10:43,Fertilizantes,10315,MULTIFERT AZUL / REG MAG 10315 (FERTILIZANTES-ABONOS AGRICOLAS),24000,KILOGRAMOS,24000,"14064,67",Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,COSTA RICA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
4/10/2024 10:47,Fertilizantes,10315,MULTIFERT AZUL / REG MAG 10315 (FERTILIZANTES-ABONOS AGRICOLAS),24000,KILOGRAMOS,24000,"14064,67",Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,COSTA RICA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
4/10/2024 10:50,Fertilizantes,10315,MULTIFERT AZUL / REG MAG 10315 (FERTILIZANTES-ABONOS AGRICOLAS),4900,KILOGRAMOS,4900,"2871,54",Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,COSTA RICA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
4/10/2024 10:50,Fertilizantes,10055,YARAMILA AVANSERE / REG MAG 10055 (FERTILIZANTES-ABONOS AGRICOLAS),7650,KILOGRAMOS,7650,"5861,25",Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,COSTA RICA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
4/10/2024 10:50,Fertilizantes,3210,YARABELA NITROMAG / REG MAG 3210 (FERTILIZANTES-ABONOS AGRICOLAS),5085,KILOGRAMOS,5085,"2602,76",Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,HOLANDA (PAISES BAJOS),NICARAGUA,ADUANA DE PEÑAS BLANCAS,Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) /
4/10/2024 10:50,Fertilizantes,10315,MULTIFERT AZUL / REG MAG 10315 (FERTILIZANTES-ABONOS AGRICOLAS),1050,KILOGRAMOS,1050,"687,34",Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,COSTA RICA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
4/10/2024 10:50,Fertilizantes,3424,YARAMILA COMPLEX / REG MAG 3424 (FERTILIZANTES-ABONOS AGRICOLAS),3915,KILOGRAMOS,3915,"3646,84",Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Magnesio expresado (MgO) / Manganeso expresado (Mn) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
4/10/2024 10:50,Fertilizantes,3235,YARAMILA HYDRAN / REG MAG 3235 (FERTILIZANTES-ABONOS AGRICOLAS),1350,KILOGRAMOS,1350,"936,63",Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
4/10/2024 14:42,Fertilizantes,10315,MULTIFERT AZUL / REG MAG 10315 (FERTILIZANTES-ABONOS AGRICOLAS),2250,KILOGRAMOS,2250,14640,Exportación,ALDEAZON SOCIEDAD ANONIMA,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,COSTA RICA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
4/10/2024 14:42,Fertilizantes,1094,YARAVITA CALTRAC 1 LT / REG MAG 1094 (FERTILIZANTES-ABONOS AGRICOLAS),862,LITROS,862,3650,Exportación,ALDEAZON SOCIEDAD ANONIMA,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,REINO UNIDO,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Boro expresado (B) / Calcio expresado (CaO) / Nitrógeno Total expresado (N) / Zinc expresado (Zn) /
4/10/2024 14:42,Fertilizantes,362,YARAVITA MAGZIBOR 1LT / REG MAG 362 (FERTILIZANTES-ABONOS AGRICOLAS),"583,83",LITROS,"583,83",4368,Exportación,ALDEAZON SOCIEDAD ANONIMA,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,REINO UNIDO,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Boro expresado (B) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Zinc expresado (Zn) /
11/10/2024 16:34,Fertilizantes,10315,MULTIFERT AZUL / REG MAG 10315 (FERTILIZANTES-ABONOS AGRICOLAS),7515,KILOGRAMOS,7515,5088,Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,COSTA RICA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
11/10/2024 16:34,Fertilizantes,10055,YARAMILA AVANSERE / REG MAG 10055 (FERTILIZANTES-ABONOS AGRICOLAS),450,KILOGRAMOS,450,372,Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,COSTA RICA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
11/10/2024 16:34,Fertilizantes,3210,YARABELA NITROMAG / REG MAG 3210 (FERTILIZANTES-ABONOS AGRICOLAS),4950,KILOGRAMOS,4950,3255,Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,HOLANDA (PAISES BAJOS),NICARAGUA,ADUANA DE PEÑAS BLANCAS,Calcio expresado (CaO) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) /
11/10/2024 16:34,Fertilizantes,3424,YARAMILA COMPLEX / REG MAG 3424 (FERTILIZANTES-ABONOS AGRICOLAS),3150,KILOGRAMOS,3150,3300,Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Magnesio expresado (MgO) / Manganeso expresado (Mn) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
11/10/2024 16:34,Fertilizantes,3259,YARALIVA NITRABOR / REG MAG 3259 (FERTILIZANTES-ABONOS AGRICOLAS),7920,KILOGRAMOS,7920,5317,Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Boro expresado (B) / Calcio expresado (CaO) / Nitrógeno Total expresado (N) /
11/10/2024 22:11,Fertilizantes,10315,MULTIFERT AZUL / REG MAG 10315 (FERTILIZANTES-ABONOS AGRICOLAS),23985,KILOGRAMOS,23985,16406,Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,COSTA RICA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
11/10/2024 22:19,Fertilizantes,10315,MULTIFERT AZUL / REG MAG 10315 (FERTILIZANTES-ABONOS AGRICOLAS),23985,KILOGRAMOS,23985,16406,Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,COSTA RICA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
14/10/2024 13:05,Fertilizantes,3259,YARALIVA NITRABOR / REG MAG 3259 (FERTILIZANTES-ABONOS AGRICOLAS),23985,KILOGRAMOS,23985,"14476,28",Exportación,ALDEAZON SOCIEDAD ANONIMA,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Boro expresado (B) / Calcio expresado (CaO) / Nitrógeno Total expresado (N) /
15/10/2024 14:54,Fertilizantes,7633,YARAMILA RAFOS UKI / REG MAG 7633 - (FERTILIZANTES-ABONOS AGRICOLAS),495,KILOGRAMOS,495,"403,48",Exportación,CUKRA DEVELOPMENT CORPORATION SA,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,FINLADIA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
15/10/2024 14:54,Fertilizantes,3424,YARAMILA COMPLEX / REG MAG 3424 (FERTILIZANTES-ABONOS AGRICOLAS),6120,KILOGRAMOS,6120,"5653,52",Exportación,CUKRA DEVELOPMENT CORPORATION SA,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Hierro expresado (Fe) / Magnesio expresado (MgO) / Manganeso expresado (Mn) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
15/10/2024 14:54,Fertilizantes,3259,YARALIVA NITRABOR / REG MAG 3259 (FERTILIZANTES-ABONOS AGRICOLAS),2835,KILOGRAMOS,2835,"1666,98",Exportación,CUKRA DEVELOPMENT CORPORATION SA,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Boro expresado (B) / Calcio expresado (CaO) / Nitrógeno Total expresado (N) /
17/10/2024 16:47,Fertilizantes,10315,MULTIFERT AZUL / REG MAG 10315 (ABONOS / FERTILIZANTES AGRICOLAS),23985,KILOGRAMOS,23985,"15606,24",Exportación,ALDEAZON SOCIEDAD ANONIMA,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,COSTA RICA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
22/10/2024 15:30,Fertilizantes,10315,MULTIFERT AZUL / REG MAG 10315 (ABONOS / FERTILIZANTES AGRICOLAS),23985,KILOGRAMOS,23985,"15606,24",Exportación,ALDEAZON SOCIEDAD ANONIMA,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,COSTA RICA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
22/10/2024 15:35,Fertilizantes,10315,MULTIFERT AZUL / REG MAG 10315 (ABONOS / FERTILIZANTES AGRICOLAS),23985,KILOGRAMOS,23985,"15606,24",Exportación,ALDEAZON SOCIEDAD ANONIMA,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,COSTA RICA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Calcio expresado (CaO) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
22/10/2024 15:39,Fertilizantes,3235,YARAMILA HYDRAN / REG MAG 3235 (FERTILIZANTES-ABONOS AGRICOLAS),23985,KILOGRAMOS,23985,"17008,03",Exportación,ALDEAZON SOCIEDAD ANONIMA,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
23/10/2024 17:15,Fertilizantes,3235,YARAMILA HYDRAN / REG MAG 3235 (FERTILIZANTES-ABONOS AGRICOLAS),17235,KILOGRAMOS,17235,"10525,71",Exportación,MERCADEO Y DISTRIBUCIONES AGROPECUARIAS BONA FIDE S.A.,YARA COSTA RICA SOCIEDAD DE RESPONSABILIDAD LIMITADA,NORUEGA,NICARAGUA,ADUANA DE PEÑAS BLANCAS,Azufre expresado (S) / Boro expresado (B) / Fósforo expresado (P2O5) / Magnesio expresado (MgO) / Nitrógeno Total expresado (N) / Potasio expresado (K2O) / Zinc expresado (Zn) /
